coverage,balanced_error,worst_error
0.00981474665685192,0.5714285714285714,1.0
0.01975217764691449,0.6041666666666667,1.0
0.029689608636977057,0.49565738244983526,0.746031746031746
0.03950435529382898,0.38472329382057935,0.5241635687732342
0.049441786283891544,0.32407008086253364,0.4028571428571428
0.059379217273954114,0.28621459528083,0.3271461716937355
0.06919396393080604,0.2606062843850386,0.2759295499021527
0.07913139492086861,0.24172934727180007,0.24528301886792447
0.08906882591093117,0.22739633855729063,0.24528301886792447
0.09900625690099374,0.22325512763759775,0.2592592592592593
0.10882100355784566,0.21486372326708464,0.2592592592592593
0.11875843454790823,0.20731015479374343,0.2592592592592593
0.1286958655379708,0.20930126211816352,0.2727272727272727
0.13851061219482272,0.2038682918571187,0.2727272727272727
0.1484480431848853,0.19956709956709956,0.2727272727272727
0.15838547417494786,0.19582965578111206,0.2727272727272727
0.16820022083179978,0.19221470019342357,0.2727272727272727
0.17813765182186234,0.19729840360212852,0.2857142857142857
0.18807508281192492,0.1943127962085308,0.2857142857142857
0.19801251380198748,0.1982557549944225,0.29824561403508776
0.2078272604588394,0.2084175607733375,0.3220338983050848
0.21776469144890198,0.2179304474242975,0.34426229508196726
0.22770212243896454,0.2265999167839659,0.3650793650793651
0.23751686909581646,0.23023504273504275,0.375
0.24745430008587904,0.22871863799283154,0.375
0.2573917310759416,0.2256876915509478,0.36923076923076925
0.26720647773279355,0.21889604558920228,0.35820895522388063
0.2771439087228561,0.22261860015571727,0.36764705882352944
0.28708133971291866,0.22627457737445678,0.37681159420289856
0.2970187707029812,0.22865148336829488,0.3802816901408451
0.30683351735983316,0.24060958362565282,0.4054054054054054
0.3167709483498957,0.23978404241562135,0.4054054054054054
0.3267083793399583,0.24105598844424553,0.4078947368421053
0.3365231259968102,0.2458642257967089,0.4155844155844156
0.3464605569868728,0.24692580808343462,0.4155844155844156
0.35639798797693534,0.24974150363255426,0.42307692307692313
0.3663354189669979,0.2479044471441697,0.4177215189873418
0.37615016562384984,0.25491035424033753,0.4320987654320988
0.3860875966139124,0.2628719840196294,0.4457831325301205
0.39602502760397496,0.2639366659804233,0.44705882352941173
0.4058397742608269,0.2713318131372066,0.45977011494252873
0.41577720525088946,0.2741541819283413,0.46590909090909094
0.425714636240952,0.2773629236745993,0.4719101123595506
0.43552938289780396,0.2729779616162964,0.46153846153846156
0.4454668138878665,0.27370708387657544,0.46153846153846156
0.4554042448779291,0.2772039394667307,0.46739130434782605
0.46534167586799163,0.27895369054192165,0.46739130434782605
0.4751564225248436,0.27931850327150626,0.46739130434782605
0.48509385351490614,0.2875482306250689,0.4787234042553191
0.4950312845049687,0.29315419522721503,0.48958333333333337
0.5048460311618206,0.3015309932785661,0.5
0.5147834621518832,0.308466796875,0.51
0.5247208931419458,0.31465422096982504,0.5196078431372548
0.5345356397987977,0.3250899899246792,0.5377358490566038
0.5444730707888603,0.32805874622640085,0.5420560747663552
0.5544105017789228,0.33780922483281833,0.5585585585585586
0.5643479327689854,0.34141042780748665,0.5625
0.5741626794258373,0.34449523418289346,0.5663716814159292
0.5841001104158999,0.3487300904003444,0.5739130434782609
0.5940375414059624,0.351056373653664,0.5739130434782609
0.6038522880628143,0.35602048439613193,0.5798319327731092
0.6137897190528769,0.36519059043049446,0.5934959349593496
0.6237271500429395,0.37207943551227135,0.6031746031746033
0.6335418966997914,0.3757238637151301,0.6031746031746033
0.643479327689854,0.3826284464001067,0.6124031007751938
0.6534167586799166,0.3880823457669956,0.6183206106870229
0.6633541896699792,0.3973261956949362,0.6296296296296297
0.6731689363268311,0.3988021092841721,0.6296296296296297
0.6831063673168937,0.4059792136819187,0.6402877697841727
0.6930437983069562,0.4107422819100914,0.647887323943662
0.7028585449638082,0.4139481029542535,0.6482758620689655
0.7127959759538707,0.41985570495194374,0.653061224489796
0.7227334069439333,0.4268575351316427,0.6622516556291391
0.7326708379339958,0.4346299333403873,0.6730769230769231
0.7424855845908478,0.439402040796724,0.679245283018868
0.7524230155809103,0.4429196082662803,0.6809815950920246
0.7623604465709729,0.4484495521769618,0.6867469879518072
0.7721751932278248,0.4522410335338837,0.6904761904761905
0.7821126242178874,0.4567964566338021,0.6954022988505747
0.7920500552079499,0.4643934565540684,0.7055555555555555
0.8018648018648019,0.46964324827510673,0.7119565217391304
0.8118022328548644,0.4717113962791394,0.7112299465240641
0.821739663844927,0.4755842076020525,0.7127659574468085
0.8316770948349895,0.4779185485299327,0.7135416666666667
0.8414918414918415,0.48172829289796676,0.7164948453608248
0.851429272481904,0.48601783688442457,0.7208121827411167
0.8613667034719666,0.48913397495399547,0.7222222222222222
0.8711814501288185,0.4934014709063379,0.7263681592039801
0.8811188811188811,0.4973590722907639,0.729064039408867
0.8910563121089436,0.5055829763207681,0.7405660377358491
0.9008710587657957,0.5114981032656424,0.7465437788018433
0.9108084897558582,0.5153387007218212,0.75
0.9207459207459208,0.5185811583930491,0.7522522522522522
0.9306833517359833,0.5236433196667092,0.7577092511013216
0.9404980983928353,0.5266062085965093,0.759656652360515
0.9504355293828978,0.5295464844900641,0.7617021276595745
0.9603729603729604,0.5319091461127681,0.7627118644067796
0.9701877070298123,0.5348858715548279,0.7656903765690377
0.9801251380198749,0.5385025074065426,0.7676348547717842
0.9900625690099374,0.5411702850965172,0.768595041322314
1.0,0.5449604278847892,0.7714285714285715
