coverage,balanced_error,worst_error
0.00973070830504639,0.0,0.0
0.019687712152070606,0.0,0.0
0.02964471599909482,0.0,0.0
0.03960171984611903,0.0,0.0
0.049332428151165425,0.0,0.0
0.05928943199818964,0.0,0.0
0.06924643584521385,0.0,0.0
0.07920343969223806,0.06688596491228072,0.125
0.08893414799728445,0.05069014754878631,0.09090909090909094
0.09889115184430866,0.04553701015965167,0.07692307692307687
0.10884815569133288,0.042138268583664706,0.0714285714285714
0.11880515953835709,0.037185354691075534,0.052631578947368474
0.12853586784340348,0.03724475122231813,0.052631578947368474
0.1384928716904277,0.052776831345826225,0.07999999999999996
0.14844987553745193,0.09504516129032259,0.16129032258064513
0.15840687938447612,0.11119554204660587,0.19047619047619047
0.16813758768952253,0.12506113964294446,0.21276595744680848
0.17809459153654672,0.14404761904761904,0.25
0.18805159538357094,0.15328341013824887,0.2678571428571429
0.19800859923059516,0.1520320618681274,0.2622950819672131
0.20773930753564154,0.14919234614237858,0.25373134328358204
0.21769631138266576,0.1497191011235955,0.25
0.22765331522968998,0.16674859694400068,0.2784810126582279
0.23761031907671418,0.16650916650916647,0.2727272727272727
0.2473410273817606,0.17183360118142726,0.2717391304347826
0.2572980312287848,0.17811756542426643,0.27835051546391754
0.267255035075809,0.19203337000366705,0.29702970297029707
0.2772120389228332,0.21274639292461506,0.3271028037383178
0.2869427472278796,0.21782936827184612,0.327433628318584
0.29689975107490385,0.2307261003644519,0.34959349593495936
0.30685675492192804,0.24637344710754172,0.3769230769230769
0.31681375876895224,0.25171013070590315,0.38129496402877694
0.32654446707399865,0.26003496503496504,0.39160839160839156
0.33650147092102284,0.271914779712099,0.4105960264900662
0.3464584747680471,0.28528218453683446,0.43125
0.3564154786150713,0.29719609077299947,0.44311377245508987
0.3661461869201177,0.298826694685898,0.44252873563218387
0.3761031907671419,0.3060910044584317,0.4516129032258065
0.3860601946141661,0.3129098760654637,0.4559585492227979
0.3960171984611903,0.32436528988253127,0.4729064039408867
0.40574790676623673,0.33214877052067926,0.48611111111111116
0.4157049106132609,0.33764121115130497,0.4887892376681614
0.4256619144602851,0.34642207398423286,0.5
0.43561891830730937,0.3525750549182328,0.5042016806722689
0.4453496266123557,0.3540384000379026,0.5020408163265306
0.45530663045937997,0.3603078838694651,0.5078740157480315
0.46526363430640416,0.36654531437382215,0.5153846153846153
0.47522063815342835,0.3718653646934785,0.5205992509363295
0.48495134645847476,0.38112234073331147,0.5359712230215827
0.49490835030549896,0.38294806193280684,0.534965034965035
0.5048653541525232,0.3903057126894336,0.5439189189189189
0.5148223579995475,0.3917721518987342,0.54
0.5245530663045938,0.3960545987297875,0.5439739413680782
0.534510070151618,0.39807932491030457,0.5399361022364217
0.5444670739986422,0.40135802226775974,0.5394321766561514
0.5544240778456664,0.40900232058667196,0.5504587155963303
0.5641547861507128,0.41433977213737333,0.5588235294117647
0.574111789997737,0.41681418730856395,0.5606936416184971
0.5840687938447613,0.41923182750512783,0.5611111111111111
0.5940257976917854,0.4215298824099891,0.5616438356164384
0.6037565059968318,0.42753742545573487,0.5683646112600536
0.6137135098438561,0.4337808245263258,0.5740740740740741
0.6236705136908803,0.4372123559584036,0.5755208333333333
0.6336275175379045,0.4431444654016397,0.5812182741116751
0.6433582258429509,0.44682338005406314,0.581453634085213
0.6533152296899751,0.45005192169850466,0.5812807881773399
0.6632722335369993,0.4545471731404229,0.5843520782396088
0.6732292373840235,0.45990507341700143,0.5909090909090908
0.6829599456890699,0.464692563057049,0.5957943925233644
0.6929169495360942,0.46958507803578226,0.6
0.7028739533831183,0.4744369929318603,0.6062639821029083
0.7128309572301426,0.4797582840998748,0.6126914660831511
0.722561665535189,0.48484712562815657,0.6180257510729614
0.7325186693822132,0.48961067817497955,0.6223628691983123
0.7424756732292374,0.49280747164579736,0.6247422680412371
0.7524326770762616,0.49686563502092645,0.6292585170340681
0.762163385381308,0.49947783028257153,0.6303501945525292
0.7721203892283321,0.500105399344943,0.6273764258555132
0.7820773930753564,0.5047970068215553,0.6310861423220974
0.7920343969223806,0.5076616898690935,0.6335174953959484
0.801765105227427,0.5132946817681145,0.6410714285714285
0.8117221090744512,0.5174922928742717,0.6449912126537786
0.8216791129214754,0.5209136168888676,0.6463414634146342
0.8316361167684997,0.5262562713714805,0.6518010291595198
0.8413668250735461,0.5293533096436167,0.6537162162162162
0.8513238289205702,0.532305816056184,0.654485049833887
0.8612808327675945,0.5350688177587879,0.6568627450980392
0.8712378366146187,0.5391838694382354,0.6607717041800643
0.880968544919665,0.5414174578914204,0.6624605678233438
0.8909255487666893,0.5460195055035398,0.6692426584234931
0.9008825526137135,0.5482981844856043,0.6707317073170731
0.9108395564607378,0.5497434730996686,0.6696832579185521
0.9205702647657841,0.5524851373227644,0.6715976331360947
0.9305272686128083,0.5563501731634448,0.6749633967789166
0.9404842724598326,0.5614773930638808,0.6819484240687679
0.9504412763068567,0.5671425196584658,0.6890756302521008
0.9601719846119031,0.5707836597596745,0.6916666666666667
0.9701289884589274,0.5749790038564975,0.695054945054945
0.9800859923059516,0.5779724879074564,0.6978319783197833
0.9900429961529758,0.5822688032541781,0.7014725568942437
1.0,0.5838066001258361,0.7005277044854881
