coverage,balanced_error,worst_error
0.00973070830504639,0.5,1.0
0.019687712152070606,0.5,1.0
0.02964471599909482,0.5,1.0
0.03960171984611903,0.5,1.0
0.049332428151165425,0.0,0.0
0.05928943199818964,0.0,0.0
0.06924643584521385,0.0016501650165016701,0.0033003300330033403
0.07920343969223806,0.0014492753623188137,0.0028985507246376274
0.08893414799728445,0.0012953367875647714,0.002590673575129543
0.09889115184430866,0.0023419203747072626,0.004683840749414525
0.10884815569133288,0.0021459227467811037,0.0042918454935622075
0.11880515953835709,0.003960396039603964,0.007920792079207928
0.12853586784340348,0.025688333806414998,0.038461538461538436
0.1384928716904277,0.04000333129754041,0.06451612903225812
0.14844987553745193,0.03825420843578592,0.05882352941176472
0.15840687938447612,0.036060910307898264,0.05555555555555558
0.16813758768952253,0.047457325746799395,0.07499999999999996
0.17809459153654672,0.055226115603474124,0.0888888888888889
0.18805159538357094,0.07886096573516338,0.13461538461538458
0.19800859923059516,0.07461197339246123,0.12727272727272732
0.20773930753564154,0.08602253381027986,0.14754098360655743
0.21769631138266576,0.08859334611856917,0.14925373134328357
0.22765331522968998,0.10001506364389545,0.16901408450704225
0.23761031907671418,0.09979423868312753,0.16666666666666663
0.2473410273817606,0.10218088827772553,0.1707317073170732
0.2572980312287848,0.10609527771999167,0.17391304347826086
0.267255035075809,0.11111272656780069,0.17894736842105263
0.2772120389228332,0.11055154630254577,0.1747572815533981
0.2869427472278796,0.11498177947017157,0.18095238095238098
0.29689975107490385,0.1167345530376338,0.18018018018018023
0.30685675492192804,0.12229949891843045,0.18644067796610164
0.31681375876895224,0.12219607843137259,0.18400000000000005
0.32654446707399865,0.1307200296771414,0.19685039370078738
0.33650147092102284,0.15115329659114107,0.23188405797101452
0.3464584747680471,0.1508852492474106,0.22695035460992907
0.3564154786150713,0.15592212962273977,0.23178807947019864
0.3661461869201177,0.15860269022284684,0.23529411764705888
0.3761031907671419,0.1655556810906489,0.24528301886792447
0.3860601946141661,0.17443022043930545,0.2606060606060606
0.3960171984611903,0.18399488852951368,0.27840909090909094
0.40574790676623673,0.18988503428801934,0.28648648648648645
0.4157049106132609,0.19578164329377923,0.2962962962962963
0.4256619144602851,0.2064187988628287,0.31343283582089554
0.43561891830730937,0.21180678578056722,0.3188405797101449
0.4453496266123557,0.22004878153608115,0.33018867924528306
0.45530663045937997,0.2245434253246753,0.3363636363636363
0.46526363430640416,0.22456630924334386,0.3318385650224215
0.47522063815342835,0.2260110661114597,0.3319148936170213
0.48495134645847476,0.23063909210520678,0.33739837398373984
0.49490835030549896,0.23388882486582596,0.33864541832669326
0.5048653541525232,0.2375031604333197,0.34099616858237547
0.5148223579995475,0.24351480873365033,0.34944237918215615
0.5245530663045938,0.2539342397812356,0.36823104693140796
0.534510070151618,0.2618503846827546,0.38111888111888115
0.5444670739986422,0.2668323298830304,0.38795986622073575
0.5544240778456664,0.26980122136655715,0.38815789473684215
0.5641547861507128,0.27610359744858504,0.39556962025316456
0.574111789997737,0.28069620253164557,0.4
0.5840687938447613,0.284240640076554,0.4059701492537313
0.5940257976917854,0.2893641791732946,0.4122807017543859
0.6037565059968318,0.2960657447062281,0.42165242165242167
0.6137135098438561,0.30286281179138325,0.4305555555555556
0.6236705136908803,0.3107517220724768,0.4420485175202157
0.6336275175379045,0.3159040578794951,0.4461942257217848
0.6433582258429509,0.3179233107690502,0.4447300771208226
0.6533152296899751,0.32136202938009223,0.44810126582278476
0.6632722335369993,0.3245653891742394,0.44999999999999996
0.6732292373840235,0.33196258507274595,0.46228710462287104
0.6829599456890699,0.3367151269782849,0.46650717703349287
0.6929169495360942,0.3408334036946349,0.46838407494145196
0.7028739533831183,0.3474405814689061,0.4758620689655172
0.7128309572301426,0.35109915902598826,0.4797297297297297
0.722561665535189,0.35688556420296164,0.48785871964679917
0.7325186693822132,0.365447638966851,0.5021276595744681
0.7424756732292374,0.3721014816137094,0.5125
0.7524326770762616,0.37792502130810224,0.5182926829268293
0.762163385381308,0.38103482789011434,0.5199203187250996
0.7721203892283321,0.38818734508973046,0.5272373540856031
0.7820773930753564,0.39011439676100806,0.5274102079395084
0.7920343969223806,0.39557744461825955,0.533210332103321
0.801765105227427,0.3994318327000084,0.5373406193078325
0.8117221090744512,0.4031475459810995,0.5384615384615384
0.8216791129214754,0.4092666486831246,0.5472027972027972
0.8316361167684997,0.41366521010195956,0.5515463917525774
0.8413668250735461,0.41905173920501365,0.5566835871404399
0.8513238289205702,0.42252683363854715,0.5590682196339434
0.8612808327675945,0.42737988738620214,0.564437194127243
0.8712378366146187,0.4317879083925915,0.568438003220612
0.880968544919665,0.4369327967673556,0.5739268680445151
0.8909255487666893,0.44138241829009994,0.5800933125972005
0.9008825526137135,0.4450607876128537,0.5828220858895705
0.9108395564607378,0.44852636874863067,0.5842185128983308
0.9205702647657841,0.4519992425636742,0.5858433734939759
0.9305272686128083,0.4564775084501827,0.5898959881129272
0.9404842724598326,0.46219181662745956,0.5979827089337175
0.9504412763068567,0.46466845523449296,0.5982905982905983
0.9601719846119031,0.46958130844694196,0.6033755274261603
0.9701289884589274,0.47352780185547283,0.6077348066298343
0.9800859923059516,0.47724661718776745,0.6095890410958904
0.9900429961529758,0.48284707970491986,0.6161073825503356
1.0,0.48716377937887695,0.6200527704485488
