coverage,balanced_error,worst_error
0.19997546313335787,0.01210428305400374,0.02420856610800748
0.20991289412342043,0.01212300413956241,0.02424600827912482
0.21997300944669365,0.03656126482213434,0.045454545454545414
0.22991044043675624,0.05671434947032161,0.08695652173913049
0.23997055576002946,0.07543995859213248,0.125
0.24990798675009201,0.07541604570293092,0.125
0.25996810207336524,0.07658114558472556,0.125
0.2699055330634278,0.09164248814662801,0.15384615384615385
0.279965648386701,0.09310215493726132,0.15384615384615385
0.2899030793767636,0.09468088608011588,0.15384615384615385
0.2999631947000368,0.09635259325213852,0.15384615384615385
0.30990062569009935,0.1122004357298475,0.18518518518518523
0.3199607410133726,0.11351471580065153,0.18518518518518523
0.3298981720034352,0.10707155820585951,0.1724137931034483
0.33995828732670835,0.12152499087924112,0.19999999999999996
0.34989571831677097,0.11822048918823114,0.19354838709677424
0.3599558336400442,0.15459432048681537,0.2647058823529411
0.36989326463010674,0.16735378715244487,0.2857142857142857
0.37995337995337997,0.16882056545675095,0.2857142857142857
0.3898908109434425,0.17571009404820292,0.29729729729729726
0.39995092626671574,0.17765888755649845,0.29729729729729726
0.4098883572567783,0.19355119660708875,0.32499999999999996
0.4199484725800515,0.19047035236762772,0.31707317073170727
0.4298859035701141,0.184679115459304,0.3023255813953488
0.4399460188933873,0.21021247850650943,0.34782608695652173
0.44988344988344986,0.20507506677719445,0.33333333333333337
0.4599435652067231,0.22068667207353337,0.36
0.4698809961967857,0.22530744797817326,0.3653846153846154
0.4799411115200589,0.21947180461954957,0.35185185185185186
0.4898785425101215,0.22739969527679027,0.36363636363636365
0.4999386578333947,0.2305022137224595,0.368421052631579
0.5099987731566679,0.24429857378451014,0.390625
0.5199362041467305,0.2617003689297459,0.417910447761194
0.5299963194700037,0.2727900340584824,0.4347826086956522
0.5399337504600662,0.28275105714936827,0.452054794520548
0.5499938657833394,0.2863448575777343,0.452054794520548
0.559931296773402,0.2931856373675366,0.46153846153846156
0.5699914120966753,0.3059430357854825,0.4819277108433735
0.5799288430867379,0.30656860239623573,0.4767441860465116
0.5899889584100111,0.31201794896210244,0.4831460674157303
0.5999263894000736,0.32562427967729546,0.5052631578947369
0.6099865047233468,0.3244462674323216,0.5
0.6199239357134094,0.3372630207405119,0.5196078431372548
0.6299840510366826,0.3433163674811305,0.5242718446601942
0.6399214820267451,0.34966577624163986,0.5321100917431192
0.6499815973500184,0.35854247888239116,0.543859649122807
0.659919028340081,0.3605933815138836,0.5454545454545454
0.6699791436633542,0.36019314342357367,0.5403225806451613
0.6799165746534167,0.3620799931775541,0.5384615384615384
0.6899766899766899,0.3660224046426889,0.5419847328244275
0.6999141209667525,0.36624110645654634,0.5407407407407407
0.7099742362900258,0.37310518859571457,0.55
0.7199116672800884,0.3790247598057784,0.556338028169014
0.7299717826033616,0.3828716487576484,0.5594405594405594
0.7399092135934241,0.38942716301206864,0.5675675675675675
0.7499693289166973,0.3946659958633797,0.5733333333333333
0.7599067599067599,0.40044014977912384,0.5806451612903225
0.7699668752300332,0.40549316080882974,0.5864197530864197
0.7799043062200957,0.40913646509799495,0.5903614457831325
0.7899644215433689,0.41212593074941256,0.591715976331361
0.7999018525334315,0.41875492513790386,0.6
0.8099619678567047,0.42319373914572755,0.6045197740112994
0.8198993988467672,0.432365434903506,0.6153846153846154
0.8299595141700404,0.43531175552452145,0.6162162162162161
0.839896945160103,0.4368570183086312,0.6129032258064516
0.8499570604833763,0.44372607833028693,0.6210526315789473
0.8598944914734389,0.4482153031934255,0.6230366492146597
0.8699546067967121,0.455630373977002,0.6326530612244898
0.8798920377867746,0.4598510817023761,0.6368159203980099
0.8899521531100478,0.46343331868557724,0.6390243902439025
0.8998895841001104,0.47054636591478693,0.6476190476190475
0.9099496994233837,0.47592968142816927,0.6542056074766356
0.9198871304134462,0.48146397067805413,0.6589861751152073
0.9299472457367194,0.4824233791675078,0.6559633027522935
0.939884676726782,0.4852451588575877,0.6561085972850679
0.9499447920500552,0.48970279553477725,0.6591928251121076
0.9598822230401178,0.4933555385588677,0.6607929515418502
0.9699423383633909,0.498805179005909,0.6666666666666667
0.9798797693534536,0.503314005716619,0.6708860759493671
0.9899398846767268,0.5077782300004523,0.6748971193415638
1.0,0.5118086495918883,0.6775510204081633
