coverage,balanced_error,worst_error
0.00981474665685192,0.12295081967213117,0.24590163934426235
0.01975217764691449,0.05281690140845069,0.10563380281690138
0.029689608636977057,0.03363228699551568,0.06726457399103136
0.03950435529382898,0.024752475247524774,0.04950495049504955
0.049441786283891544,0.01953125,0.0390625
0.059379217273954114,0.016129032258064502,0.032258064516129004
0.06919396393080604,0.01376146788990823,0.02752293577981646
0.07913139492086861,0.011980830670926534,0.02396166134185307
0.08906882591093117,0.01202263083451205,0.0240452616690241
0.09900625690099374,0.011421319796954321,0.022842639593908642
0.10882100355784566,0.010368663594470029,0.020737327188940058
0.11875843454790823,0.009483667017913588,0.018967334035827177
0.1286958655379708,0.00873786407766991,0.01747572815533982
0.13851061219482272,0.00810810810810808,0.01621621621621616
0.1484480431848853,0.008816120906801006,0.017632241813602012
0.15838547417494786,0.009827044025157217,0.019654088050314433
0.16820022083179978,0.01072485207100593,0.02144970414201186
0.17813765182186234,0.010118632240055825,0.02023726448011165
0.18807508281192492,0.00957727873183617,0.01915455746367234
0.19801251380198748,0.012225705329153624,0.02445141065830725
0.2078272604588394,0.01164179104477614,0.02328358208955228
0.21776469144890198,0.0364180884717108,0.045454545454545414
0.22770212243896454,0.0360860513532269,0.045454545454545414
0.23751686909581646,0.056546739698629556,0.08695652173913049
0.24745430008587904,0.07554565980933264,0.125
0.2573917310759416,0.07672372227579555,0.125
0.26720647773279355,0.09179296539891335,0.15384615384615385
0.2771439087228561,0.09304488614833445,0.15384615384615385
0.28708133971291866,0.09420916162489196,0.15384615384615385
0.2970187707029812,0.09550345270595795,0.15384615384615385
0.30683351735983316,0.11219647294829188,0.18518518518518523
0.3167709483498957,0.11353192723055738,0.18518518518518523
0.3267083793399583,0.11015857956085662,0.1785714285714286
0.3365231259968102,0.12100995208256543,0.19999999999999996
0.3464605569868728,0.11789843271773909,0.19354838709677424
0.35639798797693534,0.15447067019075128,0.2647058823529411
0.3663354189669979,0.16606961320617708,0.2857142857142857
0.37615016562384984,0.16809633784229627,0.2857142857142857
0.3860875966139124,0.165729133183328,0.2777777777777778
0.39602502760397496,0.17747973608205508,0.29729729729729726
0.4058397742608269,0.19309975520195838,0.32499999999999996
0.41577720525088946,0.1944498357718722,0.32499999999999996
0.425714636240952,0.18413623686049901,0.3023255813953488
0.43552938289780396,0.2013314312886353,0.33333333333333337
0.4454668138878665,0.20760115881458968,0.34042553191489366
0.4554042448779291,0.20610443959243085,0.33333333333333337
0.46534167586799163,0.22425873378158867,0.3653846153846154
0.4751564225248436,0.22230811024399882,0.3584905660377359
0.48509385351490614,0.2207977207977208,0.35185185185185186
0.4950312845049687,0.23059061681352705,0.368421052631579
0.5048460311618206,0.24249908066726839,0.38983050847457623
0.5147834621518832,0.25551397754787586,0.40909090909090906
0.5247208931419458,0.26287446378558516,0.417910447761194
0.5345356397987977,0.27372283162343164,0.43661971830985913
0.5444730707888603,0.2842175461720724,0.452054794520548
0.5544105017789228,0.29114544463792835,0.4605263157894737
0.5643479327689854,0.29540929203539823,0.4625
0.5741626794258373,0.3108448340171578,0.48809523809523814
0.5841001104158999,0.31343866116763613,0.48863636363636365
0.5940375414059624,0.315993265993266,0.48888888888888893
0.6038522880628143,0.3239743058433485,0.5
0.6137897190528769,0.33239514281905547,0.5148514851485149
0.6237271500429395,0.33908934910776833,0.5196078431372548
0.6335418966997914,0.3459026239023553,0.5283018867924528
0.643479327689854,0.3549995262110572,0.5405405405405406
0.6534167586799166,0.3590757164603879,0.5431034482758621
0.6633541896699792,0.36111623985278457,0.5447154471544715
0.6731689363268311,0.3622319015160418,0.5433070866141732
0.6831063673168937,0.3622796842730642,0.5384615384615384
0.6930437983069562,0.36482483892761214,0.5378787878787878
0.7028585449638082,0.36787577861936493,0.5434782608695652
0.7127959759538707,0.37520220084595957,0.5531914893617021
0.7227334069439333,0.3807989157676005,0.5594405594405594
0.7326708379339958,0.3839405576410208,0.5594405594405594
0.7424855845908478,0.39136737434156443,0.5704697986577181
0.7524230155809103,0.3943601008456604,0.5723684210526316
0.7623604465709729,0.4023467591064157,0.5833333333333333
0.7721751932278248,0.4039538581462206,0.5828220858895705
0.7821126242178874,0.41101736604111366,0.592814371257485
0.7920500552079499,0.4121076358358107,0.5906432748538012
0.8018648018648019,0.4190850495205156,0.6
0.8118022328548644,0.42376609818577393,0.6045197740112994
0.821739663844927,0.4339158478332893,0.6174863387978142
0.8316770948349895,0.4357241226667978,0.6162162162162161
0.8414918414918415,0.43742718610868064,0.6129032258064516
0.851429272481904,0.4443781676413255,0.6210526315789473
0.8613667034719666,0.44912322448381903,0.625
0.8711814501288185,0.4568880837122304,0.6345177664974619
0.8811188811188811,0.46036469992110784,0.6368159203980099
0.8910563121089436,0.4636040058332009,0.6390243902439025
0.9008710587657957,0.4705219870087387,0.6476190476190475
0.9108084897558582,0.47620127807951057,0.6542056074766356
0.9207459207459208,0.481523823013147,0.6589861751152073
0.9306833517359833,0.4827047784119774,0.6559633027522935
0.9404980983928353,0.48620389599701797,0.6576576576576576
0.9504355293828978,0.4883669247640569,0.65625
0.9603729603729604,0.4940350877192982,0.6622807017543859
0.9701877070298123,0.4988923638259057,0.6666666666666667
0.9801251380198749,0.5033996943214327,0.6708860759493671
0.9900625690099374,0.5078203496286202,0.6748971193415638
1.0,0.5118086495918883,0.6775510204081633
