coverage,balanced_error,worst_error
0.00981474665685192,0.318452380952381,0.5535714285714286
0.01975217764691449,0.15480535279805352,0.22627737226277367
0.029689608636977057,0.11276758409785936,0.14220183486238536
0.03950435529382898,0.09368008948545864,0.10402684563758391
0.049441786283891544,0.08256376429199652,0.08333333333333337
0.059379217273954114,0.07536231884057976,0.08333333333333337
0.06919396393080604,0.07037037037037042,0.08333333333333337
0.07913139492086861,0.06823671497584544,0.08333333333333337
0.08906882591093117,0.06517094017094022,0.08333333333333337
0.09900625690099374,0.06401660280970628,0.08333333333333337
0.10882100355784566,0.06194476631904211,0.08333333333333337
0.11875843454790823,0.07855779427359488,0.12
0.1286958655379708,0.07708984375,0.12
0.13851061219482272,0.0758514492753623,0.12
0.1484480431848853,0.0760337552742616,0.12
0.15838547417494786,0.07500789889415482,0.12
0.16820022083179978,0.07597325408618127,0.12
0.17813765182186234,0.09200021577300682,0.15384615384615385
0.18807508281192492,0.09251697207901588,0.15384615384615385
0.19801251380198748,0.09203642704902149,0.15384615384615385
0.2078272604588394,0.09161132632355656,0.15384615384615385
0.21776469144890198,0.09178871443022385,0.15384615384615385
0.22770212243896454,0.09167717528373265,0.15384615384615385
0.23751686909581646,0.09158276278695127,0.15384615384615385
0.24745430008587904,0.09123749178997798,0.15384615384615385
0.2573917310759416,0.10707834826618023,0.18518518518518523
0.26720647773279355,0.1358129683413296,0.24137931034482762
0.2771439087228561,0.13548786145044073,0.24137931034482762
0.28708133971291866,0.135401900953461,0.24137931034482762
0.2970187707029812,0.13699400299850079,0.24137931034482762
0.30683351735983316,0.13747768106238145,0.24137931034482762
0.3167709483498957,0.1624094283076845,0.29032258064516125
0.3267083793399583,0.1632084027845867,0.29032258064516125
0.3365231259968102,0.17561554776835114,0.3125
0.3464605569868728,0.1763073065902579,0.3125
0.35639798797693534,0.17379927407782558,0.303030303030303
0.3663354189669979,0.17498116760828625,0.3055555555555556
0.37615016562384984,0.1753850385038504,0.3055555555555556
0.3860875966139124,0.17640362155791278,0.3055555555555556
0.39602502760397496,0.18676260089610136,0.32432432432432434
0.4058397742608269,0.1962819893771125,0.3421052631578947
0.41577720525088946,0.21347790385189608,0.375
0.425714636240952,0.2181891426348836,0.38095238095238093
0.43552938289780396,0.24664358745284892,0.4347826086956522
0.4454668138878665,0.2551988969792272,0.44897959183673475
0.4554042448779291,0.28626544360752726,0.509090909090909
0.46534167586799163,0.3013779254950838,0.5344827586206897
0.4751564225248436,0.305250460151721,0.540983606557377
0.48509385351490614,0.3053077309052637,0.5396825396825398
0.4950312845049687,0.31709767345304646,0.5588235294117647
0.5048460311618206,0.3286681015867709,0.5774647887323944
0.5147834621518832,0.3386497189575881,0.5921052631578947
0.5247208931419458,0.34653092006033187,0.6025641025641026
0.5345356397987977,0.34150734900293733,0.5903614457831325
0.5444730707888603,0.3410465472362578,0.5833333333333333
0.5544105017789228,0.3472487228411399,0.5909090909090908
0.5643479327689854,0.35642268576400316,0.6043956043956045
0.5741626794258373,0.35659760087241005,0.6
0.5841001104158999,0.3663840831207027,0.6122448979591837
0.5940375414059624,0.3740896137606352,0.6213592233009708
0.6038522880628143,0.37999050980159554,0.6285714285714286
0.6137897190528769,0.385559664982329,0.6339285714285714
0.6237271500429395,0.39217583802182227,0.6434782608695653
0.6335418966997914,0.39568307595996743,0.6446280991735538
0.643479327689854,0.39411956460116787,0.6370967741935484
0.6534167586799166,0.3983232733743748,0.640625
0.6633541896699792,0.40184942029368653,0.6434108527131783
0.6731689363268311,0.4107101439388771,0.656934306569343
0.6831063673168937,0.4086403831982314,0.65
0.6930437983069562,0.41371864745765313,0.6549295774647887
0.7028585449638082,0.4202972023766568,0.6644295302013423
0.7127959759538707,0.4238769976372533,0.6644736842105263
0.7227334069439333,0.43330721931822674,0.679245283018868
0.7326708379339958,0.43749354783207156,0.68125
0.7424855845908478,0.44255641431930387,0.6871165644171779
0.7524230155809103,0.4501421985390971,0.6964285714285714
0.7623604465709729,0.4573851322322511,0.7052023121387283
0.7721751932278248,0.4605946750234828,0.7062146892655368
0.7821126242178874,0.4670252088547641,0.7127071823204421
0.7920500552079499,0.474058754434647,0.7219251336898396
0.8018648018648019,0.4769352719569909,0.7234042553191489
0.8118022328548644,0.47778731311984207,0.7202072538860104
0.821739663844927,0.4812890719113377,0.7216494845360825
0.8316770948349895,0.48316513117608856,0.7208121827411167
0.8414918414918415,0.4860172813558191,0.7222222222222222
0.851429272481904,0.48823769562928787,0.7213930348258706
0.8613667034719666,0.4931191268548771,0.7241379310344828
0.8711814501288185,0.4968978128006338,0.7268292682926829
0.8811188811188811,0.49898593126116786,0.7259615384615384
0.8910563121089436,0.5028515291555058,0.7311320754716981
0.9008710587657957,0.5075933756166314,0.7348837209302326
0.9108084897558582,0.5140820492806052,0.7432432432432432
0.9207459207459208,0.5145582879586375,0.7399103139013453
0.9306833517359833,0.5204694258069746,0.7456140350877193
0.9404980983928353,0.5230867966317357,0.7467248908296944
0.9504355293828978,0.5262344482940118,0.7478260869565218
0.9603729603729604,0.5315575271025701,0.7542372881355932
0.9701877070298123,0.5353307970850422,0.7573221757322176
0.9801251380198749,0.5390009675832927,0.7603305785123967
0.9900625690099374,0.5427882258801054,0.7622950819672132
1.0,0.5453690557933267,0.763265306122449
