coverage,balanced_error,worst_error
0.19997546313335787,0.09188567043928642,0.15384615384615385
0.20991289412342043,0.09146313627025793,0.15384615384615385
0.21997300944669365,0.09163728179008312,0.15384615384615385
0.22991044043675624,0.09153346653346656,0.15384615384615385
0.23997055576002946,0.09143084894380232,0.15384615384615385
0.24990798675009201,0.09159239566996902,0.15384615384615385
0.25996810207336524,0.12172917947666873,0.2142857142857143
0.2699055330634278,0.13565971505265334,0.24137931034482762
0.279965648386701,0.13555871864334146,0.24137931034482762
0.2899030793767636,0.13568537068226816,0.24137931034482762
0.2999631947000368,0.13683203927837406,0.24137931034482762
0.30990062569009935,0.15016025641025643,0.2666666666666667
0.3199607410133726,0.16262345563107888,0.29032258064516125
0.3298981720034352,0.1748800338727889,0.3125
0.33995828732670835,0.17596522453450164,0.3125
0.34989571831677097,0.17191245552366513,0.303030303030303
0.3599558336400442,0.17409357274920872,0.303030303030303
0.36989326463010674,0.17493286337697217,0.3055555555555556
0.37995337995337997,0.17580946676830378,0.3055555555555556
0.3898908109434425,0.1768070584906995,0.3055555555555556
0.39995092626671574,0.18729402688447055,0.32432432432432434
0.4098883572567783,0.1969381901620536,0.3421052631578947
0.4199484725800515,0.22173342372099064,0.3902439024390244
0.4298859035701141,0.23286915396741986,0.40909090909090906
0.4399460188933873,0.25403460790592747,0.44897959183673475
0.44988344988344986,0.2762736110095958,0.49056603773584906
0.4599435652067231,0.2919640439441414,0.5178571428571428
0.4698809961967857,0.30526228262970306,0.5423728813559322
0.4799411115200589,0.3096480938416422,0.5483870967741935
0.4898785425101215,0.3200059306118415,0.5671641791044777
0.4999386578333947,0.3211758449282598,0.5652173913043479
0.5099987731566679,0.33424465131471504,0.5866666666666667
0.5199362041467305,0.34551282051282056,0.6025641025641026
0.5299963194700037,0.34344807619411477,0.5949367088607596
0.5399337504600662,0.3426564060782268,0.5903614457831325
0.5499938657833394,0.34179169508221563,0.5833333333333333
0.559931296773402,0.35252570406794814,0.6
0.5699914120966753,0.3515961353615364,0.5913978494623655
0.5799288430867379,0.36297900291688007,0.6082474226804124
0.5899889584100111,0.37544208250540495,0.6274509803921569
0.5999263894000736,0.3791759964173757,0.6285714285714286
0.6099865047233468,0.382276845864585,0.6306306306306306
0.6199239357134094,0.3898251652618081,0.6403508771929824
0.6299840510366826,0.39398925010895164,0.6440677966101696
0.6399214820267451,0.3983680575669222,0.6475409836065573
0.6499815973500184,0.39713125845737485,0.64
0.659919028340081,0.39896418539325845,0.640625
0.6699791436633542,0.4096422337346495,0.6567164179104478
0.6799165746534167,0.41108789814345076,0.6546762589928057
0.6899766899766899,0.4119606313777078,0.6524822695035462
0.6999141209667525,0.4196175768283938,0.6643835616438356
0.7099742362900258,0.4209171545148128,0.6599999999999999
0.7199116672800884,0.4316899066705092,0.6772151898734178
0.7299717826033616,0.43647992227979276,0.68125
0.7399092135934241,0.44073537671254487,0.6851851851851851
0.7499693289166973,0.44794935585624823,0.6927710843373494
0.7599067599067599,0.4559454480857012,0.7034883720930232
0.7699668752300332,0.46009209623139113,0.7062146892655368
0.7799043062200957,0.464411924815212,0.7094972067039106
0.7899644215433689,0.47248116602955315,0.7204301075268817
0.7999018525334315,0.47643680864504506,0.7234042553191489
0.8099619678567047,0.4763796801872075,0.71875
0.8198993988467672,0.480797003017001,0.7216494845360825
0.8299595141700404,0.4821630509411864,0.7193877551020409
0.839896945160103,0.48550942639390293,0.7222222222222222
0.8499570604833763,0.4877962646999875,0.7213930348258706
0.8598944914734389,0.49254207747727663,0.7241379310344828
0.8699546067967121,0.4966559934260394,0.7268292682926829
0.8798920377867746,0.498140807557456,0.7246376811594203
0.8899521531100478,0.5026719735495384,0.7311320754716981
0.8998895841001104,0.50669042597451,0.7336448598130841
0.9099496994233837,0.5134114855160861,0.7420814479638009
0.9198871304134462,0.514353782380226,0.7399103139013453
0.9299472457367194,0.5201818815264494,0.7456140350877193
0.939884676726782,0.5228511429390668,0.7467248908296944
0.9499447920500552,0.5261824431854352,0.7478260869565218
0.9598822230401178,0.5310297939627064,0.7531914893617021
0.9699423383633909,0.5352412365552962,0.7573221757322176
0.9798797693534536,0.5389128683394779,0.7603305785123967
0.9899398846767268,0.5427449850730635,0.7622950819672132
1.0,0.5453690557933267,0.763265306122449
